idx,text,tokens,labels
6837,招牌盒装红肉菠萝蜜肉sh,"['招牌', '盒装', '红肉', '菠萝蜜', '肉', 'sh']",['其他|其他|材料|材料|材料|其他']
6838,杏仁豆腐,"['杏仁', '豆腐']",['材料|材料']
6839,芋泥厚奶烧,"['芋泥', '厚奶', '烧']",['材料|材料|形式']
6840,骨头,"['骨头', '头']",['材料|其他']
6841,胡萝卜炒肉,"['胡萝卜', '炒', '肉']",['材料|工艺|材料']
6842,米乳拿铁,"['米乳', '拿铁']",['其他|形式']
6843,黑芝麻汤圆,"['黑芝麻', '汤圆']",['材料|形式']
6844,鸡肾,"['鸡', '肾']",['材料|材料']
6845,鲜豆皮,"['鲜', '豆皮']",['其他|材料']
6846,柿子,['柿子'],['材料']
6847,柚香乌龙茶,"['柚香', '乌龙茶']",['风味|材料']
6848,满杯菠波生椰拿铁,"['满杯', '菠波', '生椰', '拿铁']",['其他|其他|其他|形式']
6849,酸菜牛肉,"['酸菜', '牛肉']",['风味|材料']
6850,猪脚拼肉卷饭,"['猪脚', '拼肉卷', '饭']",['材料|其他|形式']
6851,鱼香肉丝,"['鱼香', '肉丝']",['风味|材料']
6852,招牌莲藕片,"['招牌', '莲藕片']",['其他|材料']
6853,番茄酥肉米线,"['番茄', '酥肉', '米线']",['材料|材料|形式']
6854,鲜虾水饺,"['鲜虾', '水饺']",['材料|形式']
6855,鸡爪螺蛳粉,"['鸡爪', '螺蛳粉']",['材料|形式']
6856,烧麦,['烧麦'],['形式']
6857,芝士毛尖,"['芝士', '毛尖']",['风味|材料']
6858,牛肉炒年糕,"['牛肉', '炒', '年糕']",['材料|工艺|材料']
6859,鸡翅煲,"['鸡翅', '煲']",['材料|工艺']
6860,芒芒大福,"['芒芒', '大福']",['其他|材料']
6861,牛肉圆葱馅饼,"['牛肉', '圆葱', '馅饼']",['材料|材料|形式']
6862,酸辣鱼,"['酸辣', '鱼']",['风味|材料']
6863,丝瓜毛豆,"['丝瓜', '毛豆']",['材料|材料']
6864,排骨锅,"['排骨', '锅']",['排骨|锅\n材料|形式']
6865,酸菜馅饼,"['酸菜', '馅饼']",['风味|形式']
6866,韭菜盒子,"['韭菜', '盒子']",['材料|形式']
6867,煎鸡蛋,"['煎', '鸡蛋']",['煎|鸡蛋的分类是：工艺|材料。']
6868,经典红锅,"['经典', '红锅']",['风味|形式']
6869,五香花生米,"['五香', '花生米']",['五香|花生米\n风味|材料']
6870,汤包,['汤包'],['其他']
6871,新疆大盘鸡,"['新疆', '大盘鸡']",['地名|形式']
6872,椒盐大虾,"['椒盐', '大虾']",['工艺|材料']
6873,干拌杂酱面,"['干拌', '杂酱面']",['工艺|形式']
6874,酸菜牛肉炒饭,"['酸菜', '牛肉', '炒饭']",['风味|材料|形式']
6875,太妃榛子拿铁,"['太妃', '榛子', '拿铁']",['其他|材料|形式']
6876,香卤海带,"['香卤', '海带']",['风味|材料']
6877,火鸡面,"['火鸡', '面']",['材料|形式']
6878,尖椒肉丝炒面,"['尖椒', '肉丝', '炒面']",['材料|材料|形式']
6879,大鸡腿,"['大', '鸡腿']",['其他|材料']
6880,果粒橙,"['果粒', '橙']",['其他|材料']
6881,溜肝尖,"['溜', '肝尖']",['工艺|材料']
6882,混沌,"['混沌', '']",['其他']
6883,姜鸭面,"['姜', '鸭', '面']",['材料|材料|形式']
6884,蛋糕胚,"['蛋糕', '胚']",['材料|形式']
6885,玉米鲜肉大馄饨,"['玉米', '鲜肉', '大馄饨']",['材料|材料|形式']
6886,猫耳朵,"['猫', '耳朵']",['其他|材料']
6887,烤肉串,"['烤肉', '串']",['工艺|形式']
6888,牛角面包,"['牛角', '面包']",['其他|形式']
6889,麻辣锅,"['麻辣', '锅']",['麻辣|锅\n风味|形式']
6890,杂面,"['杂', '面']",['工艺|形式']
6891,狼牙土豆,"['狼牙', '土豆']",['其他|材料']
6892,炝莲菜,"['炝', '莲菜']",['炝|莲菜的分类是：工艺|材料。']
6893,芋泥虎皮卷,"['芋泥', '虎皮卷']",['材料|其他']
6894,魔法鸡块/6块,"['魔法', '鸡块', '6块']",['其他|材料|数量']
6895,牛杂汤粉,"['牛杂', '汤粉']",['材料|形式']
6896,凉拌毛豆,"['凉拌', '毛豆']",['工艺|材料']
6897,花田乌龙双,"['花田', '乌龙', '双']",['地名|材料|其他']
6898,水晶鸡,"['水晶', '鸡']",['工艺|材料']
6899,竹笋炒肉,"['竹笋', '炒', '肉']",['材料|工艺|材料']
6900,柠檬椰果养乐多,"['柠檬', '椰果', '养乐多']",['材料|材料|其他']
6901,粉红樱花气泡饮,"['粉红', '樱花', '气泡饮']",['其他|其他|形式']
6902,轻茶摇摇冻,"['轻茶', '摇摇', '冻']",['其他|其他|形式']
6903,多肉葡萄金砖,"['多肉', '葡萄', '金砖']",['其他|材料|形式']
6904,瘦肉汤面,"['瘦肉', '汤面']",['材料|形式']
6905,芒芒生打椰拿铁,"['芒芒', '生打椰', '拿铁']",['其他|其他|其他']
6906,红柳枝羊肉串,"['红柳', '枝', '羊肉串']",['地名|其他|材料']
6907,香水柠檬美式,"['香水', '柠檬', '美式']",['香水|柠檬|美式\n风味|材料|形式']
6908,核桃,"['核桃', '仁']",['材料|材料']
6909,甜面酱,"['甜', '面酱']",['风味|材料']
6910,勇闯天涯啤酒,"['勇闯', '天涯', '啤酒']",['其他|其他|品牌']
6911,一豆两喝,"['一豆', '两喝']",['其他|其他']
6912,红汤锅,"['红汤', '锅']",['工艺|形式']
6913,黄金飞鱼籽海星饼,"['黄金', '飞鱼籽', '海星饼']",['其他|其他|形式']
6914,蜂蜜,"['蜂蜜', '']",['材料']
6915,烤牛肉串,"['烤', '牛肉串']",['工艺|材料']
6916,鸡腿堡,"['鸡腿', '堡']",['材料|形式']
6917,元气森林电解质青柠,"['元气', '森林', '电解质', '青柠']",['其他|其他|其他|材料']
6918,古早蛋糕,"['古早', '蛋糕']",['风味|形式']
6919,萝卜水饺,"['萝卜', '水饺']",['材料|形式']
6920,牛肉夹馍,"['牛肉', '夹馍']",['材料|形式']
6921,火锅牛排,"['火锅', '牛排']",['工艺|材料']
6922,蒜泥黄瓜,"['蒜泥', '黄瓜']",['工艺|材料']
6923,意大利肉酱面,"['意大利', '肉酱面']",['地名|形式']
6924,回锅肉,"['回锅', '肉']",['工艺|材料']
6925,清江鱼,"['清江', '鱼']",['地名|材料']
6926,声声乌龙,"['声声', '乌龙']",['其他|材料']
6927,椒盐花生,"['椒盐', '花生']",['工艺|材料']
6928,玉米馒头,"['玉米', '馒头']",['材料|材料']
6929,乌米饭,"['乌米', '饭']",['风味|形式']
6930,小面包,"['小', '面包']",['其他|材料']
6931,番茄酸菜鱼,"['番茄', '酸菜鱼']",['材料|风味']
6932,满杯荔枝,"['满杯', '荔枝']",['其他|材料']
6933,冰镇龙虾,"['冰镇', '龙虾']",['工艺|材料']
6934,麦香鸡,"['麦香', '鸡']",['风味|材料']
6935,土豆烧排骨,"['土豆', '烧', '排骨']",['材料|工艺|材料']
6936,黄金芝士蛋糕厚乳,"['黄金', '芝士', '蛋糕', '厚乳']",['其他|材料|形式|材料']
6937,香煎带鱼,"['香煎', '带鱼']",['香煎|带鱼\n工艺|材料']
6938,锁鲜鸭舌,"['锁', '鲜', '鸭', '舌']",['工艺|工艺|材料|材料']
6939,棒打鲜橙,"['棒打', '鲜橙']",['工艺|材料']
6940,燕麦抹茶拿铁,"['燕麦', '抹茶', '拿铁']",['材料|材料|形式']
6941,厚道芒芒榴莲,"['厚道', '芒芒', '榴莲']",['其他|其他|材料']
6942,凉拌黑木耳,"['凉拌', '黑木耳']",['工艺|材料']
6943,五香驴肉,"['五香', '驴肉']",['五香|驴肉\n风味|材料']
6944,炸花生米,"['炸', '花生米']",['炸|花生米的分类是：工艺|材料。']
6945,芸豆炖土豆,"['芸豆', '炖', '土豆']",['材料|工艺|材料']
6946,干炸小黄鱼,"['干炸', '小黄鱼']",['工艺|材料']
6947,一米肥牛,"['一米', '肥牛']",['品牌|材料']
6948,特色凉皮,"['特色', '凉皮']",['风味|形式']
6949,白灼八爪鱼,"['白灼', '八爪鱼']",['工艺|材料']
6950,熟筋,"['熟', '筋']",['工艺|材料']
6951,鱼饼汤,"['鱼饼', '汤']",['材料|形式']
6952,一锅鲜,"['一锅', '鲜']",['工艺|风味']
6953,香脆小酥肉,"['香脆', '小酥肉']",['工艺|材料']
6954,羊肠,"['羊', '肠']",['材料|材料']
6955,酥酥多笋卷,"['酥酥', '多', '笋卷']",['其他|其他|材料']
6956,红烧牛肉米线,"['红烧', '牛肉', '米线']",['工艺|材料|形式']
6957,中盘鸡,"['中盘', '鸡']",['工艺|材料']
6958,炖猪蹄,"['炖', '猪蹄']",['炖|猪蹄  \n工艺|材料']
6959,炸偏口鱼,"['炸', '偏口鱼']",['炸|偏口鱼的分类是：工艺|材料。']
6960,特级肥牛,"['特级', '肥牛']",['特级|肥牛\n工艺|材料']
6961,碳烤牛蛙,"['碳烤', '牛蛙']",['工艺|材料']
6962,龙年酱香巧克力,"['龙年', '酱香', '巧克力']",['其他|工艺|材料']
6963,级冷鲜去节甘蔗,"['级', '冷鲜', '去节', '甘蔗']",['其他|工艺|其他|材料']
6964,炸茄盒,"['炸', '茄盒']",['工艺|材料']
6965,芒芒杨枝甘露,"['芒芒', '杨枝甘露']",['其他|材料']
6966,芒果酸奶奶昔,"['芒果', '酸奶', '奶昔']",['材料|材料|形式']
6967,酸豆角肉沫,"['酸豆角', '肉沫']",['材料|材料']
6968,煎酿豆腐,"['煎酿', '豆腐']",['煎酿|豆腐\n工艺|材料']
6969,土豆炖牛肉,"['土豆', '炖', '牛肉']",['材料|工艺|材料']
6970,盐烤大海虾,"['盐烤', '大海虾']",['工艺|材料']
6971,杂酱酸辣粉,"['杂酱', '酸辣粉']",['风味|风味']
6972,香煎墨鱼饼,"['香煎', '墨鱼饼']",['工艺|材料']
6973,纯肉水饺,"['纯肉', '水饺']",['材料|形式']
6974,脆哨粉,"['脆哨', '粉']",['工艺|材料']
6975,砂锅两掺,"['砂锅', '两掺']",['砂锅|两掺\n工艺|形式']
6976,抹茶泡芙,"['抹茶', '泡芙']",['风味|材料']
6977,红茶咖啡鸳鸯拿铁,"['红茶', '咖啡', '鸳鸯', '拿铁']",['材料|材料|其他|材料']
6978,姜爆鸭,"['姜爆', '鸭']",['工艺|材料']
6979,香辣钉螺,"['香辣', '钉螺']",['风味|材料']
6980,手切吊龙,"['手切', '吊龙']",['工艺|材料']
6981,星巴克via摩卡风味免煮咖啡固体饮料,"['星巴', '克', '维', '亚', '摩卡', '风味', '免煮', '咖啡', '固体', '饮料']",['品牌|其他|其他|其他|原材料|风味|工艺|形式|其他|其他']
6982,脆皮香蕉,"['脆皮', '香蕉']",['工艺|材料']
6983,玉竹老鸭汤,"['玉竹', '老鸭汤']",['材料|材料']
6984,青椒炒油渣,"['青椒', '炒', '油渣']",['材料|工艺|材料']
6985,农家一锅出,"['农家', '一锅出']",['其他|形式']
6986,干面,"['干', '面']",['工艺|形式']
6987,香滑蒸蛋,"['香滑', '蒸蛋']",['风味|材料']
6988,肉丝炒米粉,"['肉丝', '炒', '米粉']",['材料|工艺|材料']
6989,原味珍珠奶茶,"['原味', '珍珠', '奶茶']",['风味|材料|形式']
6990,蛋黄玉米,"['蛋黄', '玉米']",['材料|材料']
6991,香骨鸡,"['香骨', '鸡']",['工艺|材料']
6992,醇味豆浆,"['醇味', '豆浆']",['风味|材料']
6993,烤牛肚,"['烤', '牛肚']",['工艺|材料']
6994,铁盘比萨,"['铁盘', '比萨']",['工艺|形式']
6995,五香鸭锁骨,"['五香', '鸭锁骨']",['风味|材料']
6996,血糯米奶茶,"['血糯米', '奶茶']",['材料|形式']
6997,爽口萝卜,"['爽口', '萝卜']",['风味|材料']
6998,柠檬水,"['柠檬', '水']",['材料|材料']
6999,香茅柠檬茶,"['香茅', '柠檬', '茶']",['原材料|原材料|形式']
7000,鸭架,"['鸭', '架']",['材料|形式']
7001,肉蛋肠粉,"['肉蛋', '肠粉']",['材料|形式']
7002,秘制酱料,"['秘制', '酱料']",['秘制|酱料\n工艺|风味']
7003,新年炫彩厚椰拿铁,"['新年', '炫彩', '厚椰', '拿铁']",['其他|其他|其他|形式']
7004,馕坑肉,"['馕坑', '肉']",['工艺|材料']
7005,肯德基葡式宝宝蛋挞,"['肯德基', '葡式', '宝宝', '蛋挞']",['品牌|其他|其他|形式']
7006,红烧鹅,"['红烧', '鹅']",['工艺|材料']
7007,西红柿炒鸡蛋,"['西红柿', '炒', '鸡蛋']",['材料|工艺|材料']
7008,冰镇杨梅,"['冰镇', '杨梅']",['工艺|材料']
7009,烧卖,['烧卖'],['形式']
7010,炭烤五花肉,"['炭烤', '五花肉']",['工艺|材料']
7011,霸气波波橙,"['霸气', '波波', '橙']",['其他|其他|材料']
7012,巧克力奶茶,"['巧克力', '奶茶']",['原材料|材料']
7013,肚丝汤,"['肚丝', '汤']",['材料|形式']
7014,正新烤肠,"['正新', '烤肠']",['品牌|材料']
7015,血鸭,['血鸭'],['材料']
7016,龙井,['龙井'],['其他']
7017,宫廷吾桑格,"['宫廷', '吾桑格']",['其他|其他']
7018,藤椒鸡腿中国汉堡,"['藤椒', '鸡腿', '中国', '汉堡']",['风味|材料|地名|形式']
7019,葱花鸡蛋饼,"['葱花', '鸡蛋饼']",['材料|形式']
7020,蟹足棒,"['蟹', '足', '棒']",['材料|其他|形式']
7021,招牌肉夹馍,"['招牌', '肉夹馍']",['其他|形式']
7022,海鲜菇,"['海鲜', '菇']",['材料|材料']
7023,龙腾四海,"['龙腾', '四海']",['其他|其他']
7024,安心大油条,"['安心', '大油条']",['其他|材料']
7025,砂锅麻辣烫,"['砂锅', '麻辣烫']",['工艺|形式']
7026,手枪腿,"['手枪', '腿']",['其他|材料']
7027,蚂蚱,['蚂蚱'],['材料']
7028,牛肉粉丝汤,"['牛肉', '粉丝', '汤']",['材料|材料|形式']
7029,冻奶茶,"['冻', '奶茶']",['冻|奶茶的分类如下：\n冻：工艺\n奶茶：材料\n\n因此，最终分类为：\n\n工艺|材料']
7030,生椰大满贯,"['生椰', '大满贯']",['其他|形式']
7031,椰青冰萃咖啡,"['椰青', '冰萃', '咖啡']",['原材料|工艺|形式']
7032,粉椰冰萃,"['粉椰', '冰萃']",['其他|其他']
7033,咖啡奶茶随心选兑换券,"['咖啡', '奶茶', '随心选', '兑换券']",['其他|其他|其他|其他']
7034,朝鲜面,"['朝', '鲜', '面']",['地名|地名|形式']
7035,红烧丸子,"['红烧', '丸子']",['工艺|材料']
7036,豆沙面包,"['豆沙', '面包']",['材料|形式']
7037,鲜竹笋,"['鲜', '竹笋']",['其他|材料']
7038,清蒸小龙虾,"['清蒸', '小龙虾']",['工艺|材料']
7039,肥肠粉,"['肥肠', '粉']",['材料|形式']
7040,盐焗鸡翅,"['盐', '焗', '鸡翅']",['盐|焗|鸡翅的分类如下：\n1. 盐：材料\n2. 焗：工艺\n3. 鸡翅：材料\n\n因此，分类结果为：材料|工艺|材料。']
7041,麻辣鸭腿,"['麻辣', '鸭腿']",['工艺|材料']
7042,普通牛肉泡馍,"['普通', '牛肉', '泡馍']",['普通|牛肉|泡馍的分类如下：\n\n1. 普通：其他\n2. 牛肉：材料\n3. 泡馍：形式\n\n因此，最终的分类结果是：\n\n其他|材料|形式']
7043,牛肉抄手,"['牛肉', '抄手']",['材料|形式']
7044,薄荷奶绿,"['薄荷', '奶绿']",['薄荷|奶绿\n材料|材料']
7045,奥利奥酸奶奶昔,"['奥利奥', '酸奶', '奶昔']",['品牌|其他|形式']
7046,紫薯面,"['紫薯', '面']",['材料|形式']
7047,奶油号角,"['奶油', '号角']",['其他|其他']
7048,虾仁鲜肉大馄饨,"['虾仁', '鲜肉', '大馄饨']",['材料|材料|形式']
7049,燕麦焦糖玛奇朵,"['燕麦', '焦糖', '玛奇朵']",['其他|其他|形式']
7050,樱花莓莓胶原酸奶冻,"['樱花', '莓莓', '胶原', '酸奶', '冻']",['其他|其他|其他|材料|形式']
7051,初恋青提气泡美式,"['初恋', '青提', '气泡', '美式']",['其他|其他|其他|形式']
7052,皮蛋鲜肉馄饨,"['皮蛋', '鲜肉', '馄饨']",['材料|材料|形式']
7053,红糖糕,"['红糖', '糕']",['风味|形式']
7054,烤鸭饭,"['烤鸭', '饭']",['工艺|形式']
7055,凉拌粉丝,"['凉拌', '粉丝']",['工艺|材料']
7056,巧克力华夫脆,"['巧克力', '华夫脆']",['材料|材料']
7057,拌空心菜,"['拌', '空心菜']",['拌|空心菜的分类是：工艺|材料。']
7058,炒螺丝,"['炒', '螺丝']",['工艺|材料']
7059,酸辣蕨根粉,"['酸辣', '蕨根粉']",['风味|材料']
7060,梅菜扣肉饭,"['梅菜', '扣肉', '饭']",['风味|材料|形式']
7061,精品牛肉,"['精品', '牛肉']",['精品|牛肉\n工艺|材料']
7062,炖土鸡,"['炖', '土鸡']",['炖|土鸡\n工艺|材料']
7063,龙井蛋糕,"['龙井', '蛋糕']",['工艺|材料']
7064,家常豆腐,"['家常', '豆腐']",['风味|材料']
7065,藤椒鸡翅,"['藤椒', '鸡翅']",['工艺|材料']
7066,雪花肥牛卷,"['雪花', '肥牛卷']",['雪花|肥牛卷的分类是：品牌|材料。']
7067,羊排,['羊排'],['材料']
7068,凉拌蕨根粉,"['凉拌', '蕨根粉']",['工艺|材料']
7069,圣诞季拿铁兑换券,"['圣诞', '季', '拿铁', '兑换券']",['其他|其他|形式|其他']
7070,贵妃芒,"['贵妃', '芒']",['其他|材料']
7071,流沙包,"['流沙', '包']",['工艺|形式']
7072,老婆饼,"['老婆', '饼']",['其他|形式']
7073,双杯抹茶可可碎片星冰乐,"['双杯', '抹茶', '可可', '碎片', '星冰乐']",['其他|其他|其他|其他|形式']
7074,蒜蓉烤扇贝,"['蒜蓉', '烤扇贝']",['风味|工艺']
7075,懒人石榴冰,"['懒人', '石榴冰']",['其他|材料']
7076,杨梅爆多肉,"['杨梅', '爆多肉']",['材料|其他']
7077,凉菜,['凉菜'],['形式']
7078,净云吞,"['净', '云吞']",['工艺|材料']
7079,煎饼果子,"['煎饼', '果子']",['工艺|材料']
7080,烤全翅,"['烤', '全翅']",['工艺|材料']
7081,鸡蛋炒年糕,"['鸡蛋', '炒', '年糕']",['材料|工艺|材料']
7082,花生酥,"['花生', '酥']",['材料|工艺']
7083,微辣鸭锁骨,"['微辣', '鸭锁骨']",['风味|材料']
7084,一担粮,"['一担', '粮']",['其他|形式']
7085,软炸鲜蘑,"['软炸', '鲜蘑']",['工艺|材料']
7086,火腿肠蛋炒饭,"['火腿肠', '蛋炒饭']",['材料|形式']
7087,卤鸭掌,"['卤', '鸭掌']",['工艺|材料']
7088,烤奶珍珠奶茶,"['烤奶', '珍珠', '奶茶']",['工艺|材料|形式']
7089,全鸡桶,"['全鸡', '桶']",['材料|形式']
7090,红烧龙虾,"['红烧', '龙虾']",['工艺|材料']
7091,焖肉,"['焖', '肉']",['焖|肉\n工艺|材料']
7092,杀猪菜,"['杀', '猪', '菜']",['工艺|材料|形式']
7093,卤肉肉夹馍,"['卤肉', '肉夹馍']",['工艺|材料']
7094,糖水,['糖水'],['其他']
7095,太阳卷,"['太阳', '卷']",['其他|形式']
7096,精品凉菜,"['精品', '凉菜']",['其他|形式']
7097,猪心,"['猪', '心']",['材料|材料']
7098,猪肝拌川,"['猪肝', '拌川']",['材料|形式']
7099,白菜汤,"['白菜', '汤']",['材料|形式']
7100,鲜郡花,"['鲜郡', '花']",['品牌|其他']
7101,盐水毛豆,"['盐水', '毛豆']",['工艺|材料']
7102,韩式年糕,"['韩式', '年糕']",['风味|材料']
7103,麻辣香干,"['麻辣', '香干']",['工艺|材料']
7104,抹茶红豆,"['抹茶', '红豆']",['风味|材料']
7105,芒芒嗨啤,"['芒芒', '嗨啤']",['品牌|其他']
7106,清炒生菜,"['清炒', '生菜']",['工艺|材料']
7107,豆沙,['豆沙'],['材料']
7108,猪梅花肉,"['猪', '梅花', '肉']",['材料|材料|材料']
7109,凉拌花甲,"['凉拌', '花甲']",['工艺|材料']
7110,飘香芝麻白馕,"['飘香', '芝麻', '白馕']",['风味|材料|形式']
7111,福鼎肉片,"['福鼎', '肉片']",['地名|材料']
7112,汤,['汤'],['其他']
7113,白粥,"['白', '粥']",['工艺|材料']
7114,糟熘鱼片,"['糟熘', '鱼片']",['工艺|材料']
7115,黑巧慕斯星冰乐,"['黑巧', '慕斯', '星冰乐']",['原材料|材料|品牌']
7116,清蒸海鲈鱼,"['清蒸', '海鲈鱼']",['工艺|材料']
7117,鸡冠饺,"['鸡冠', '饺']",['其他|形式']
