idx,text,tokens
7184,鸡尾酒,['鸡尾|酒']
7185,级青皮大金煌芒,['级青皮|大金煌芒']
7186,牙梗,['牙|梗']
7187,黄鳝,['黄鳝']
7188,景田,['景|田']
7189,青菜豆腐,['青菜|豆腐']
7190,广式小腊肠,['广式|小腊肠']
7191,丝袜奶茶,['丝袜|奶茶']
7192,阳光玫瑰,['阳光|玫瑰']
7193,蜜瓜,['蜜瓜']
7194,榛子风味拿铁,['榛子|风味|拿铁']
7195,馋嘴麻辣蛙,['馋嘴|麻辣|蛙']
7196,姜葱炒蟹,['姜|葱|炒|蟹']
7197,烤兔,['烤兔']
7198,拌青菜,['拌|青菜']
7199,鳝丝面,['鳝丝|面']
7200,玫瑰鲜花饼,['玫瑰|鲜花饼']
7201,半熟芝士蛋糕,['半熟|芝士|蛋糕']
7202,翅根,['翅根']
7203,清汤牛肉面,['清汤|牛肉面']
7204,尖椒皮蛋,['尖椒|皮蛋']
7205,牛杂粉丝汤,['牛杂|粉丝|汤']
7206,原味米线,['原味|米线']
7207,小羊肉串,['小羊|肉串']
7208,劲爆鸡米花,['劲爆|鸡米花']
7209,橙之海生酪拿铁,['橙之海|生酪|拿铁']
7210,酸奶菠萝蜜,['酸奶|菠萝蜜']
7211,烤虾球,['烤|虾球']
7212,酸菜肉水饺,['酸菜|肉|水饺']
7213,猪肉锅贴,['猪肉|锅贴']
7214,抹茶少女樱拿铁,['抹茶|少女樱|拿铁']
7215,白切鹅,['白切|鹅']
7216,泰式奶茶,['泰式|奶茶']
7217,川味浪土豆,['川味|浪|土豆']
7218,莴笋尖,['莴笋|尖']
7219,桂花生酪拿铁,['桂花|生酪|拿铁']
7220,番茄子,['番茄|子']
7221,东安鸡,['东安|鸡']
7222,焦糖玛奇朵,['焦糖|玛奇朵']
7223,巧克力麻薯,['巧克力|麻薯']
7224,梅干菜扣肉,['梅干菜|扣肉']
7225,紫苏,['紫苏']
7226,黄金炸鸡腿,['黄金|炸鸡腿']
7227,荷塘小炒,['荷塘|小炒']
7228,铁板大虾,['铁板|大虾']
7229,槽子糕,['槽子|糕']
7230,辣子鸡丁盖浇饭,['辣子|鸡丁|盖浇饭']
7231,招牌黄金脆,['招牌|黄金|脆']
7232,提拉米苏千层,['提拉米苏|千层']
7233,精品肥牛,['精品|肥牛']
7234,黑鸭翅中,['黑鸭|翅中']
7235,小翅根,['小|翅根']
7236,鱼肚,['鱼|肚']
7237,拌冷面,['拌|冷面']
7238,岁岁鸭,['岁岁|鸭']
7239,手撕包,['手撕|包']
7240,糖炒板栗,['糖炒|板栗']
7241,虾锅,['虾|锅']
7242,肉片汤,['肉片|汤']
7243,烤串,['烤串']
7244,面莲藕,['面|莲藕']
7245,番茄丸子汤,['番茄|丸子|汤']
7246,芒果益力多,['芒果|益力多']
7247,炒芥兰,['炒|芥兰']
7248,锅盔,['锅盔']
7249,芒果寿司,['芒果|寿司']
7250,满杯杨梅,['满杯|杨梅']
7251,凉拌干丝,['凉拌|干丝']
7252,番茄炒鸡蛋,['番茄|炒|鸡蛋']
7253,深海鱿鱼须,['深海|鱿鱼须']
7254,大片牛肉,['大片|牛肉']
7255,三拼霸霸奶茶,['三拼|霸霸|奶茶']
7256,酱香鸡肉炒米粉,['酱香|鸡肉|炒|米粉']
7257,焦糖布丁,['焦糖|布丁']
7258,干溜豌杂面,['干溜|豌杂|面']
7259,鸡蛋肉饼汤,['鸡蛋|肉饼|汤']
7260,糖醋肉,['糖醋|肉']
7261,大米,['米']
7262,牛肉包子,['牛肉|包子']
7263,蔓越莓,['蔓越莓']
7264,羊杂锅,['羊|杂|锅']
7265,麻辣鸡肉,['麻辣|鸡肉']
7266,牛栏山,['牛栏|山']
7267,红豆双皮奶,['红豆|双皮奶']
7268,墨鱼肉饼汤,['墨鱼|肉饼|汤']
7269,扁粉菜,['扁粉|菜']
7270,自贡鲜锅兔,['自贡|鲜锅兔']
7271,干子,['干|子']
7272,红枣牛奶炖桃胶,['红枣|牛奶|炖|桃胶']
7273,芒芒芝士茉香茶,['芒芒|芝士|茉香茶']
7274,手剥葡萄冻,['手剥|葡萄冻']
7275,新地薯条小食,['新地|薯条|小食']
7276,蓝莓芝士,['蓝莓|芝士']
7277,清炒豆芽,['清炒|豆芽']
7278,姜葱炒花甲,['姜葱|炒|花甲']
7279,清水面,['清水|面']
7280,艾糍,['艾|糍']
7281,烤马步鱼,['烤|马步鱼']
7282,椰椰仙草清补凉,['椰椰|仙草|清补凉']
7283,口蘑,['口蘑']
7284,羊肉饺子,['羊肉|饺子']
7285,蓬蓬云金桂厚乳茶,['蓬蓬云|金桂|厚乳茶']
7286,毛肚,['毛|肚']
7287,杨枝甘露椰奶,['杨枝|甘露|椰奶']
7288,红烧茄子饭,['红烧|茄子|饭']
7289,冰雪奇缘,['冰雪|奇缘']
7290,匙肉,['匙|肉']
7291,康师傅鲜果橙,['康师傅|鲜果橙']
7292,鳗鱼炒饭,['鳗鱼|炒饭']
7293,猪肉玉米水饺,['猪肉|玉米|水饺']
7294,椰奶冻,['椰奶|冻']
7295,炸花生,['炸|花生']
7296,牛角包,['牛角|包']
7297,摩天脆脆,['摩天|脆脆']
7298,无二气泡水,['无二|气泡水']
7299,鱼味卷,['鱼味|卷']
7300,草莓牛奶,['草莓|牛奶']
7301,炒螺,['炒|螺']
7302,闪光橙橙瑞纳冰,['闪光|橙橙|瑞纳冰']
7303,紫苏牛蛙,['紫苏|牛蛙']
7304,精萃澳白,['精萃|澳白']
7305,冰海盐芝士厚乳拿铁,['冰海|盐芝士|厚乳|拿铁']
7306,摊摊面,['摊摊|面']
7307,兔肚,['兔|肚']
7308,鲜肉烧卖,['鲜肉|烧卖']
7309,厚蛋烧土司,['厚蛋烧|土司']
7310,卤藕片,['卤|藕片']
7311,香辣豆皮,['香辣|豆皮']
7312,葫芦头泡馍,['葫芦头|泡馍']
7313,猪舌,['猪|舌']
7314,酸菜粉条,['酸菜|粉条']
7315,龙井香奶茶,['龙井|香奶茶']
7316,黑鸭鸭锁骨,['黑鸭|鸭锁骨']
7317,美国风情土豆培根比萨,['美国|风情|土豆|培根|比萨']
7318,罗汉笋,['罗汉|笋']
7319,走地鸡,['走地|鸡']
7320,锁骨,['锁|骨']
7321,风干牛肉,['风干|牛肉']
7322,馕饼,['馕|饼']
7323,红烧牛肉盖浇饭,['红烧|牛肉|盖浇饭']
7324,卤猪皮,['卤|猪皮']
7325,杨枝甘露瑞纳冰,['杨枝|甘露|瑞纳冰']
7326,烂肉豇豆,['烂肉|豇豆']
7327,鲜切牛肉,['鲜切|牛肉']
7328,太妃榛香厚乳拿铁,['太妃|榛香|厚乳|拿铁']
7329,橘橙柚爆有汁果茶,['橘橙|柚爆|有汁|果茶']
7330,至尊鲜虾堡,['至尊|鲜虾|堡']
7331,猪肚汤馄饨,['猪肚|汤|馄饨']
7332,干玫瑰花,['干|玫瑰花']
7333,清蒸石斑鱼,['清蒸|石斑鱼']
7334,蛏子,['蛏子']
7335,炒山药,['炒|山药']
7336,猪肉三鲜,['猪肉|三鲜']
7337,干碟辣椒,['干碟|辣椒']
7338,黄鳝煲仔饭,['黄鳝|煲仔饭']
7339,芋圆啵啵奶茶,['芋圆|啵啵|奶茶']
7340,经典咖啡随心选,['经典|咖啡|随心选']
7341,燃面,['燃|面']
7342,麻辣羊蝎子,['麻辣|羊蝎子']
7343,芝芝奇异果,['芝芝|奇异果']
7344,特色猪蹄,['特色|猪蹄']
7345,奶霜莓莓果茶,['奶霜|莓莓|果茶']
7346,青椒皮蛋,['青椒|皮蛋']
7347,炒粉丝,['炒|粉丝']
7348,经典猪肚鸡,['经典|猪肚鸡']
7349,bbq烤全鸡,['BBQ|烤全鸡']
7350,糕点,['糕点']
7351,青椒炒腊肉,['青椒|炒|腊肉']
7352,大颗粒虾滑,['大|颗粒|虾滑']
7353,烤肉酱,['烤肉|酱']
7354,红颜草莓,['红颜|草莓']
7355,悸动烧仙草,['悸动|烧仙草']
7356,葡萄奶绿,['葡萄|奶绿']
7357,牛蛋,['牛蛋']
7358,番茄丸子米线,['番茄|丸子|米线']
7359,椒盐虾蛄,['椒盐|虾蛄']
7360,秘制卤蛋,['秘制|卤蛋']
7361,水果盘,['水果|盘']
7362,开心果dirty,['开心果|dirty']
7363,柠檬霸,['柠檬|霸']
7364,白菜猪肉水饺,['白菜|猪肉|水饺']
7365,凉白开,['凉|白|开']
7366,鸡皮串,['鸡皮|串']
7367,花蛤豆腐汤,['花蛤|豆腐汤']
7368,桂花龙井拿铁,['桂花|龙井|拿铁']
7369,腊牛肉夹馍,['腊牛肉|夹馍']
7370,香螺,['香|螺']
7371,奶油面包,['奶油|面包']
7372,蜜制酱烤香骨鸡,['蜜制|酱烤|香骨鸡']
7373,桑葚桃桃酸奶昔,['桑葚|桃桃|酸奶昔']
7374,菜豆腐,['菜|豆腐']
7375,烤鱼,['烤鱼']
7376,奥利奥水果蛋糕,['奥利奥|水果|蛋糕']
7377,香酥鸡腿,['香酥|鸡腿']
7378,懒人红石榴,['懒人|红石榴']
7379,招牌土豆片,['招牌|土豆片']
7380,雪衣豆沙,['雪衣|豆沙']
7381,酸菜刀削面,['酸菜|刀削面']
7382,双杯热太妃榛果燕麦拿铁,['双杯|热|太妃|榛果|燕麦|拿铁']
7383,老醋蛰头,['老醋|蛰头']
7384,西米,['西米']
7385,柚子,['柚子']
7386,年糕串,['年糕|串']
7387,寻香山茶,['寻香|山茶']
7388,炒面片,['炒|面片']
7389,笨鸡,['笨|鸡']
7390,大馅馄饨,['大馅|馄饨']
7391,地瓜丸,['地瓜|丸']
7392,干锅掌中宝,['干锅|掌中宝']
7393,海鲜毛血旺,['海鲜|毛血旺']
7394,热狗卷,['热狗|卷']
7395,松间琥珀,['松间|琥珀']
7396,牛排杯,['牛排|杯']
7397,五香花生,['五香|花生']
7398,猪红,['猪|红']
7399,现磨豆浆,['现磨|豆浆']
7400,玻璃脆皮乳鸽,['玻璃|脆皮|乳鸽']
7401,海绵蛋糕,['海绵|蛋糕']
7402,鱼香肉丝饭,['鱼香|肉丝|饭']
7403,粉红宝石拿铁,['粉红|宝石|拿铁']
7404,傲椒小桃酥,['傲椒|小桃酥']
7405,青椒回锅肉,['青椒|回锅肉']
7406,干拌,['干|拌']
7407,公蟹,['公|蟹']
7408,麻辣去骨鸭掌,['麻辣|去骨|鸭掌']
7409,酱爆猪肝,['酱爆|猪肝']
7410,腊猪脚,['腊|猪脚']
7411,多汁牛肉中国汉堡,['多汁|牛肉|中国|汉堡']
7412,特色蒸饺,['特色|蒸饺']
7413,脆哨,['脆|哨']
7414,九龙金玉珍珠奶茶,['九龙|金玉|珍珠|奶茶']
7415,鸭翅中,['鸭翅中']
7416,酸奶烧仙草,['酸奶|烧仙草']
7417,青椒牛肉盖烧饭,['青椒|牛肉|盖烧饭']
7418,涮菜拼盘,['涮菜|拼盘']
7419,香煎萝卜糕,['香煎|萝卜糕']
7420,鸭舌虾丸子拼盘,['鸭舌|虾丸子|拼盘']
7421,爆有料大瓜椰,['爆有料|大瓜椰']
7422,酸萝卜,['酸|萝卜']
7423,羊蹄子,['羊蹄子']
7424,香卤鸭头,['香卤|鸭头']
7425,海肠捞饭,['海肠|捞饭']
7426,山茶花拿铁,['山茶花|拿铁']
7427,朴珍益生元牛奶条,['朴珍|益生元|牛奶条']
7428,小丸子,['小|丸子']
7429,沙棘蜜香绿茶,['沙棘|蜜香|绿茶']
7430,干拌抄手,['干拌|抄手']
7431,拿铁咖啡,['拿铁|咖啡']
7432,鲜柠檬茶,['鲜|柠檬茶']
7433,鸡子,['鸡|子']
7434,金枕榴莲芝士挞,['金枕|榴莲|芝士|挞']
7435,阿华田拿铁,['阿华田|拿铁']
7436,凉拌折耳根,['凉拌|折耳根']
7437,番茄米线,['番茄|米线']
7438,炒鱿鱼,['炒|鱿鱼']
7439,蓝莓,['蓝莓']
7440,丸子汤,['丸子|汤']
7441,奥尔良鸡肉,['奥尔良|鸡肉']
7442,地锅鱼,['地锅|鱼']
7443,香辣小龙虾,['香辣|小龙虾']
7444,小混沌,['小|混沌']
7445,泡椒三鲜米线,['泡椒|三鲜|米线']
7446,油柑汁,['油柑|汁']
7447,活力乳酸香水柠,['活力|乳酸|香水|柠']
7448,全家福云吞,['全家福|云吞']
7449,蜜桃乌龙,['蜜桃|乌龙']
7450,凉拌花生,['凉拌|花生']
7451,酸梅粉,['酸梅|粉']
7452,芒芒糯米饭瑞纳冰,['芒芒|糯米饭|瑞纳冰']
7453,朝鲜冷面,['朝鲜|冷面']
7454,椰挞,['椰|挞']
7455,金包银,['金包银']
7456,黄焖排骨饭,['黄焖|排骨|饭']
7457,麻辣凉粉,['麻辣|凉粉']
7458,巧克力水果,['巧克力|水果']
7459,砂糖橘,['砂糖|橘']
7460,金沙咸蛋黄云朵蛋挞装兑换券,['金沙|咸蛋黄|云朵|蛋挞装|兑换券']
7461,老爆三,['老|爆|三']
7462,秘制锅底,['秘制|锅底']
7463,招牌五香花生,['招牌|五香|花生']
7464,牛龙骨,['牛|龙骨']
7465,茉莉奶绿,['茉莉|奶绿']
7466,香酥孜然鸡柳,['香酥|孜然|鸡柳']
7467,真空鸭胗,['真空|鸭胗']
7468,腰花拌川,['腰花|拌川']
7469,筋饼,['筋饼']
7470,原汤螺蛳粉,['原汤|螺蛳粉']
7471,肉丝蛋炒饭,['肉丝|蛋炒饭']
7472,红薯粉丝,['红薯|粉丝']
7473,长鱼面,['长鱼|面']
7474,多肉葡萄冰茶,['多肉|葡萄|冰茶']
7475,黄油吐司,['黄油|吐司']
7476,红薯烤肠,['红薯|烤肠']
7477,小米煎饼,['小米|煎饼']
7478,芹菜肉饺子,['芹菜|肉饺子']
7479,芝麻烧饼,['芝麻|烧饼']
7480,火腿芝士可颂,['火腿|芝士|可颂']
7481,麻辣锁骨,['麻辣|锁骨']
7482,豆花泡馍,['豆花|泡馍']
7483,油炸糕,['油炸|糕']
7484,黑糖波波真牛乳,['黑糖|波波|真牛乳']
7485,冷萃,['冷萃']
7486,荞麦面,['荞麦|面']
7487,冰淇淋红茶,['冰淇淋|红茶']
7488,酱油筋,['酱油|筋']
7489,牛肚粉,['牛肚|粉']
7490,清炖牛肉,['清炖|牛肉']
7491,春宴·樱花乌龙,['春宴|樱花|乌龙']
7492,黄金曼特宁,['黄金|曼特宁']
7493,炒鸡蛋,['炒|鸡蛋']
7494,馋嘴小酥肉,['馋嘴|小酥肉']
7495,石斑鱼,['石斑鱼']
7496,热辣假期鸭锁骨,['热辣|假期|鸭锁骨']
7497,红豆薏米粥,['红豆|薏米|粥']
7498,泡椒嫩肉丝米线,['泡椒|嫩肉丝|米线']
7499,汽锅鸡,['汽锅|鸡']
7500,招牌冻柠茶,['招牌|冻柠茶']
7501,锅边馍馍,['锅边|馍馍']
7502,牛仔骨,['牛仔|骨']
7503,芒果酸奶,['芒果|酸奶']
7504,菠萝牛肉,['菠萝|牛肉']
7505,茴香猪肉,['茴香|猪肉']
7506,鲜炖银耳羹,['鲜炖|银耳羹']
7507,盐蛋,['盐蛋']
7508,甜蜜时光,['甜蜜|时光']
7509,溜肉段,['溜|肉段']
7510,热香草风味拿铁,['热|香草|风味|拿铁']
7511,西红柿鸡蛋盖饭,['西红柿|鸡蛋|盖饭']
7512,优品肥牛,['优品|肥牛']
7513,酸菜肉丝炒饭,['酸菜|肉丝|炒饭']
7514,小食双拼,['小食|双拼']
7515,黄豆豆浆,['黄豆|豆浆']
7516,火锅粉,['火锅|粉']
7517,果木风味鸡腿堡,['果木|风味|鸡腿堡']
7518,炸全鸡,['炸|全鸡']
7519,烤羊腿,['烤|羊腿']
7520,无水蛋糕,['无水|蛋糕']
7521,热美式,['热|美式']
7522,黄油拿铁,['黄油|拿铁']
7523,菌汤,['菌|汤']
7524,鸡蛋肉丝炒河粉,['鸡蛋|肉丝|炒|河粉']
7525,蒸凤爪,['蒸|凤爪']
7526,凍奶茶,['冻|奶茶']
7527,干炸带鱼,['干炸|带鱼']
7528,南瓜蛋糕,['南瓜|蛋糕']
7529,招牌酱汁臭豆腐,['招牌|酱汁|臭豆腐']
7530,巴掌大原味鸡,['巴掌|大|原味鸡']
7531,草原千层肚,['草原|千层|肚']
7532,奥尔良鸡腿堡,['奥尔良|鸡腿|堡']
7533,培根三明治,['培根|三明治']
7534,黑牛上脑,['黑牛|上脑']
7535,鹅蛋,['鹅蛋']
7536,季节限定草莓瑞士卷,['季节|限定|草莓|瑞士卷']
7537,桃桃雪芭,['桃桃|雪芭']
7538,招牌粗薯,['招牌|粗薯']
7539,咸菜肉丝面,['咸菜|肉丝|面']
7540,蜜意阳光,['蜜意|阳光']
7541,豆角炒茄子,['豆角|炒|茄子']
7542,花魁,['花魁']
7543,芝士牛油果,['芝士|牛油果']
7544,手切羊上脑,['手切|羊上脑']
7545,蔓越莓芝士酥,['蔓越莓|芝士|酥']
7546,煎饼卷大葱,['煎饼|卷|大葱']
7547,酸豆角苕皮串,['酸豆角|苕皮|串']
7548,东北榛蘑,['东北|榛蘑']
7549,三鲜米线,['三鲜|米线']
7550,三鲜冰粉,['三鲜|冰粉']
7551,至尊披萨,['至尊|披萨']
7552,甜甜圈拿铁,['甜甜圈|拿铁']
7553,乌鸡肉卷,['乌鸡|肉卷']
7554,大肉肠,['大|肉肠']
7555,蒜香蒸排骨,['蒜香|蒸|排骨']
7556,酸辣凉皮,['酸辣|凉皮']
7557,轻咖柠檬茶,['轻咖|柠檬茶']
7558,杨枝甘露拼盘,['杨枝|甘露|拼盘']
7559,猪肉脯,['猪肉|脯']
7560,巧克力面包,['巧克力|面包']
7561,农夫茶派蜜桃乌龙,['农夫|茶派|蜜桃|乌龙']
7562,青椒土豆丝盖饭,['青椒|土豆丝|盖饭']
7563,奶油小馒头,['奶油|小馒头']
7564,哆哆鸡排,['哆哆|鸡排']
7565,素毛肚,['素|毛肚']
7566,西柚美式,['西柚|美式']
7567,烧饼,['烧饼']
7568,元气顶瓜瓜蜜瓜冰淇淋花筒,['元气|顶瓜瓜|蜜瓜|冰淇淋|花筒']
7569,三鲜砂锅米线,['三鲜|砂锅|米线']
7570,辣炒田螺,['辣炒|田螺']
7571,超a多肉葡萄,['超A|多肉|葡萄']
7572,炒荷兰豆,['炒|荷兰豆']
7573,进口橙,['进|口|橙']
7574,牛肚串,['牛肚|串']
7575,冻干草莓,['冻干|草莓']
7576,净牛杂,['净|牛杂']
7577,肴肉,['肴|肉']
7578,红宝石小龙虾虾丸子鸭舌,['红宝石|小龙虾|虾丸子|鸭舌']
7579,炝炒土豆丝,['炝炒|土豆丝']
7580,粉丝娃娃菜,['粉丝|娃娃菜']
7581,爆炒鸡胗,['爆炒|鸡胗']
7582,胡萝卜素,['胡萝卜|素']
7583,原味米乳拿铁,['原味|米乳|拿铁']
7584,麻酱面筋,['麻酱|面筋']
7585,大刀五花肉,['大刀|五花肉']
7586,芝士桃桃,['芝士|桃桃']
7587,虾蟹粥,['虾|蟹|粥']
7588,鸡腿菇,['鸡腿|菇']
7589,清炒荷兰豆,['清炒|荷兰豆']
7590,蛋黄酥,['蛋黄|酥']
7591,杂菜,['杂|菜']
7592,烤面包片,['烤|面包片']
7593,红烧鱼块饭,['红烧|鱼块|饭']
7594,茶冻芒果青,['茶冻|芒果青']
7595,卤煮火烧,['卤煮|火烧']
7596,荔枝啵啵,['荔枝|啵啵']
7597,虎皮尖椒,['虎皮|尖椒']
7598,糖酥饼,['糖|酥|饼']
7599,爆爆爆汁杏鲍鱼菇,['爆爆爆汁|杏鲍鱼菇']
7600,甘源蟹黄味腰果,['甘源|蟹黄味|腰果']
7601,蒜蓉炒番薯叶,['蒜蓉|炒|番薯叶']
7602,手工面块,['手工|面块']
7603,新疆西梅,['新疆|西梅']
7604,红星二锅头,['红星|二锅头']
7605,双层深海鳕鱼堡,['双层|深海|鳕鱼|堡']
7606,招牌风味鸭胗,['招牌|风味|鸭胗']
7607,酸菜红豆汤,['酸菜|红豆|汤']
7608,米醋,['米醋']
7609,牛腩饭,['牛腩|饭']
7610,土家酱香饼,['土家|酱香饼']
7611,酿豆腐,['酿|豆腐']
7612,绿茶烤鸡,['绿茶|烤鸡']
7613,糯米排骨,['糯米|排骨']
7614,三鲜,['三鲜']
7615,招牌香辣烤鱼,['招牌|香辣|烤鱼']
7616,砂锅,['砂锅']
7617,红烧鸡,['红烧|鸡']
7618,柠檬美式,['柠檬|美式']
7619,茉莉手打柠檬茶,['茉莉|手打|柠檬茶']
7620,墨鱼丸,['墨鱼|丸']
7621,香卤鸡爪,['香卤|鸡爪']
7622,圆白菜,['圆白菜']
7623,蘸碟,['蘸|碟']
7624,老母鸡,['老|母|鸡']
7625,火烈鸟冰萃咖啡,['火烈鸟|冰萃|咖啡']
7626,无骨鸭掌,['无骨|鸭掌']
7627,牛肉披萨,['牛肉|披萨']
7628,菜煎饼,['菜|煎饼']
7629,红烧黄鱼,['红烧|黄鱼']
7630,鱼头泡饭,['鱼头|泡饭']
7631,嫩豆腐,['嫩|豆腐']
7632,草莓啵啵,['草莓|啵啵']
7633,小汽车蛋糕,['小汽车|蛋糕']
7634,兰花串,['兰花|串']
7635,辣炒鱿鱼,['辣炒|鱿鱼']
7636,椰林飘香,['椰林|飘香']
7637,茉莉花香拿铁,['茉莉花|香|拿铁']
7638,青柠半熟芝士抹茶,['青柠|半熟|芝士|抹茶']
7639,香菇包,['香菇|包']
7640,腊味饭,['腊味|饭']
7641,明太鱼,['明太|鱼']
7642,五香鸭舌,['五香|鸭舌']
7643,臭干,['臭|干']
7644,超糯糯麻薯草莓圣代,['超糯糯|麻薯|草莓|圣代']
7645,烤腰子,['烤|腰子']
7646,咖啡椰椰,['咖啡|椰椰']
7647,烤清江鱼,['烤|清江鱼']
7648,清蒸小黄鱼,['清蒸|小黄鱼']
7649,中黄鱼,['中|黄鱼']
7650,原味花生,['原味|花生']
7651,好大一桶桃桃茶,['好大|一桶|桃桃茶']
7652,折耳根牛肉,['折耳根|牛肉']
7653,豆沙烧饼,['豆沙|烧饼']
7654,蚕豆,['蚕豆']
7655,卡布奇诺,['卡布奇诺']
7656,厚芋泥麻薯,['厚|芋泥|麻薯']
7657,桃桃甘露,['桃桃|甘露']
7658,麻辣猪脚,['麻辣|猪脚']
7659,千张包,['千张|包']
7660,元气森林氦苏打水,['元气|森林|氦苏打水']
7661,干豆腐,['干|豆腐']
7662,老醋四样,['老醋|四样']
7663,月饼,['月饼|']
7664,嫩肉片,['嫩|肉片']
7665,豆苗,['豆苗']
7666,招牌biangbiang面,['招牌|biangbiang|面']
7667,炸酱面,['炸酱|面']
7668,糖雪球,['糖|雪球']
7669,多味花生,['多味|花生']
7670,水果小蛋糕,['水果|小蛋糕']
7671,巧克力华夫饼,['巧克力|华夫饼']
7672,小碗馄饨,['小碗|馄饨']
7673,精品烤鸭,['精品|烤鸭']
7674,原味拿铁,['原味|拿铁']
7675,烤罗非鱼,['烤|罗非鱼']
7676,鲜肉烧麦,['鲜肉|烧麦']
7677,牛肺,['牛|肺']
7678,皮皮虾,['皮皮|虾']
7679,韭菜鸡蛋包子,['韭菜|鸡蛋|包子']
7680,芒果刨冰,['芒果|刨冰']
7681,招牌大虾,['招牌|大虾']
7682,荔荔粉巧星冰乐,['荔荔|粉巧星|冰乐']
7683,米饭不限量,['米饭|不限量']
7684,五味小吃桶,['五味|小吃|桶']
7685,酥鱼,['酥鱼']
7686,红烧鸡腿,['红烧|鸡腿']
7687,年度新品雪顶,['年度|新品|雪顶']
7688,玉米鲜肉馄饨,['玉米|鲜肉|馄饨']
7689,羊血汤,['羊血|汤']
7690,舒芙蕾,['舒芙蕾']
7691,禾堂奶绿,['禾堂|奶绿']
7692,海苔肉松小贝,['海苔|肉松|小贝']
7693,乌鸡汤,['乌鸡|汤']
7694,soe拿铁,['s|oe|拿铁']
7695,酸菜折耳根,['酸菜|折耳根']
7696,招牌牛肉饭,['招牌|牛肉|饭']
7697,藤椒鸡,['藤|椒|鸡']
7698,尖椒变蛋,['尖椒|变蛋']
7699,卤鸡翅,['卤|鸡翅']
7700,花鲢,['花|鲢']
7701,牛肉炒刀削,['牛肉|炒|刀削']
7702,鸡蛋糕,['鸡蛋|糕']
7703,蛤蜊炖蛋,['蛤蜊|炖蛋']
7704,麻酱拉皮,['麻酱|拉皮']
7705,卤猪舌,['卤|猪舌']
7706,牛肉米粉,['牛肉|米粉']
7707,鹌鹑,['鹌鹑']
7708,葡萄味果冻,['葡萄|味|果冻']
7709,热豆浆,['热|豆浆']
7710,蘑菇汤,['蘑菇|汤']
7711,蔓越莓麻薯,['蔓越莓|麻薯']
7712,麻辣烤鱼,['麻辣|烤鱼']
7713,玫瑰豉油鸡,['玫瑰|豉油鸡']
7714,奥尔良鸡肉披萨,['奥尔良|鸡肉|披萨']
7715,拌粉,['拌粉']
7716,牛肉汤包,['牛肉|汤包']
7717,肉松蛋糕,['肉松|蛋糕']
7718,米肠,['米|肠']
7719,老式锅包肉,['老式|锅包肉']
7720,酱爆鱿鱼,['酱爆|鱿鱼']
7721,霸气一桶桃,['霸气|一桶|桃']
7722,香辣鸡腿汉堡,['香辣|鸡腿|汉堡']
7723,鸦片鱼头,['鸦片|鱼头']
7724,沙糖桔,['沙糖|桔']
7725,雪梨四季春,['雪梨|四季春']
7726,培根蛋炒饭,['培根|蛋炒饭']
7727,脆皮鲜奶,['脆皮|鲜奶']
7728,麻辣鱼,['麻辣|鱼']
7729,烤牛舌,['烤|牛舌']
7730,可乐鸡翅,['可乐|鸡翅']
7731,蒜瓣肉,['蒜|瓣|肉']
7732,辣椒炒牛肉,['辣椒|炒|牛肉']
7733,蔬菜粥,['蔬菜|粥']
7734,炒合菜,['炒|合菜']
7735,鸭屎香,['鸭屎|香']
7736,宫爆鸡丁饭,['宫爆|鸡丁|饭']
7737,芹菜腐竹,['芹菜|腐竹']
7738,红糖马拉糕,['红糖|马拉糕']
7739,樱花初绽星冰乐,['樱花|初绽|星冰乐']
7740,铁锅炖鱼,['铁锅|炖鱼']
7741,老潼关肉夹馍,['老潼关|肉夹馍']
7742,牛排火锅,['牛排|火锅']
7743,朝鲜大冷面,['朝鲜|大冷面']
7744,三线肉,['三线|肉']
7745,泡椒鸭血,['泡椒|鸭血']
7746,蒜蓉粉丝开背虾,['蒜蓉|粉丝|开背虾']
